listing_id,id,date,reviewer_id,reviewer_name,comments;;;
<br/>;;;
<br/>There are a set of concrete stairs without handrails that are not shown in the listing's pics. Tenants of the down home basement apartment are required to use the concrete stairs to gain access.  My parents are elderly and were not able to safely maneuver the concrete stairs that were necessary to get from the street to the house and then to the basement apartment.   Had a pic of the concrete stairs been in the listing, we would have booked elsewhere.  We left early due to the stair issue and the safety concern for my parents;;;
<br/>;;;
"<br/>The basement apartment was clean and the kitchen had awesome utensils.  The beds were extremely comfortable.  It was nice having WiFi.  The location is close to public transportation and the neighborhood is quiet.  It was super convenient to have the washer and dryer access.  """;;;
"9596,35796900,2015-06-22,28922079,Sheryl,""The downstairs unit was perfect for me and my two girlfriends! We stayed for three days and walked to Fremont street and Gasworks park easily. Lots of shops and music venues in walking distance, surprisingly easy parking and a little neighborhood grocery store just a short block away. The neighborhood is very quiet and safe and the house was also very quiet and peaceful. The unit was very clean, there was fruit and coffee waiting and Joyce was available for any questions or concerns. """;;;
"9596,36199982,2015-06-26,4334768,Claire,""Joyce was nice, she made us delicious scones for our arrival. The place is pretty much like in the photos, great use of space in that apartment and very comfortable beds. The location is good because north south buses work well in Seattle. The Wallingford street area is nothing to rave about, but Fremont at the bottom of the hill is really great.""";;;
"9596,37451062,2015-07-07,226321,Nancy,""We had a great time at Joyce's cozy and lovely basement bungalow. She was very accommodating and gracious and had great suggestions on places to visit. Most importantly, beds were first rate and location is perfect for exploring Seattle.  """;;;
"9596,38495776,2015-07-16,33112782,Tom,""We absolutely loved staying at Joyce's basement apartment. It was exactly as described, and super cozy. The apartment is very close to a great commercial strip on N 45th St. that had great restaurants, bars, and shops. And it is about 1 mile away from Gas Works Park, which HAS to be one of the best parks in Seattle, amazing views! We were sad leaving, it was such a great area!""";;;
"9596,39150036,2015-07-21,15429488,Philippa,""Wallingford war uns sofort sympathisch. Alle Gärten und Häuser sind liebevoll gestaltet und wirken einladend. Für die heißen Sommertemperaturen war Joyces down house perfekt. Wir waren drei Generationen und fünf Personen (14, 16, 44, 48 und 72 Jahre). Joyce hat uns sehr herzlich empfangen und uns mit den perfekten Tipps für unseren Aufenthalt versorgt. Danke an Joyce. Wir würden sofort wiederkommen. """;;;
"9596,40324696,2015-07-30,5747922,Eddie,""Joyce was an excellent host during my stay in Seattle. She provided me with all of the necessary information to make the most of my trip"; nice restaurants, places to visit, things to do etc. The apartment was furnished with everything I needed and was very comfortable.;;
<br/>;;;
"<br/>I would highly recommend staying in this accommodation. Joyce is a fantastic host and she was kind enough to arrange my taxi to the airport on the morning of my departure.""";;;
"9596,42822293,2015-08-16,3741475,Trang,""We stayed in the basement of Joyce's orange house and it was cozy and just right for us, a family of three. Everything was clean and we had the amenities we needed. We used the bedroom and my daughter used the pull-out bed. The small kitchen was useful for quick breakfast in the morning before we went out and about. ";;;
<br/>;;;
"<br/>It's centrally located, west of campus and north of downtown area. It was a quick drive to everything. I highly recommend it as a place to stay for a couple or small family.""";;;
"9596,46893251,2015-09-14,20362062,Nancy,""The down home, central and fab was the perfect location with a lovely, inviting yard in a lovely neighborhood.  The apartment is lovely and super clean.   So nice to be in a daylight basement on hot days!   Thanks, Joyce""";;;
"9596,48032697,2015-09-22,38596972,Jennifer,""This was our first Airbnb experience and it could not have been better.  Everything was exactly as shown in the photos, the apartment was quiet and very comfortable.  We loved the neighborhood and it was very central to everything.  We were able to walk or take a short Uber ride to most everything we wanted to see and do.   Joyce was very responsive to our questions and an excellent hostess, although she was not in town while we were there, we did appreciate her leaving us snacks, fruit, etc....and we enjoyed meeting her adorable dog, Cleo!  Thank  you Joyce :)""";;;
9596,48414088,2015-09-26,11654970,Carla,We had a great experience at Joyce's place. It was just as the photos depicted. Great location and Joyce got right back to us making our check in and check out a breeze. Quiet home in quiet neighborhood walking distance to restaurants. Very easy commute to downtown Seattle. I would recommend  this location without a doubt. ;;;
"9596,80479379,2016-06-18,11851108,Erica,""This was a lovely apartment in a lovely, residential neighborhood. It really felt like going home at the end of each day, rather than to a hotel. We enjoyed walking around the area, and the easy access to shops and restaurants in Wallingford and Fremont, as well as to Green Lake park. Nearby bus lines made it easy to get to the other neighborhoods we wanted to explore too, including downtown, Ballard, and the University district.""";;;
9596,82248061,2016-06-27,70835525,Alice,great experience ;;;
9596,83196489,2016-07-01,37698590,Cheri,Joyce hosted well. The house is in a great neighborhood with easy access to all parts of Seattle.;;;
"9596,84103123,2016-07-05,22962438,Kasia,""Great location, centrally located for all things Seattle. Easy check in and well stocked kitchen and linens, super comfy bed and daybed.""";;;
9596,86466135,2016-07-16,6109021,Ashley,This place was so quaint. The neighborhood was beautiful and in a central part of Seattle. Joyce was very helpful and we had everything we needed.;;;
9596,89354119,2016-07-28,20740962,Maria,Joyce was a great host. She was very helpful and she often checked if we have everything we need. Place was comfortable and clean. Good location and nice neighborhood.;;;
9596,90849413,2016-08-02,13131913,Willy,Joyce has a great home! My family loved their stay. ;;;
"9596,91794520,2016-08-06,9880983,Sonya & Simon,""Great neighbourhood, 2 minute walk to bus stop.  5 - 10 minute walk to a number of bars and restaurants. <br/>Basement suite, lots of light in living room.  Small bathroom.  A little noise from guests upstairs but not constant. No air con or fan, so got a little warm.  Step stairs to basement, so not good if you have mobility issues.  <br/>Lots of free on street parking. <br/>Would recommend as it is in a great area and Joyce was a great host.  She provided a few restaurant recommendations and checked in often to make sure we had everything we needed.  """;;;
"9596,97510910,2016-08-27,62852668,Adam,""First of all, what a great location!  Close to everything in Fremont and Wallingford.  Gasworks park is a short walk away and we loved it.  The basement apt was well equipped and had everything we needed The price was also fantastic.";;;
<br/>;;;
"<br/>We're only giving this a 3 star rating because of a few negatives.  First, being a basement apt you could hear every move of the tenants upstairs.  Joyce (owner) was very quiet but when there were other renters above us the noise was a bit too much.  Second, upon arrival the apt was dirty.  Not Joyce's fault, but it appeared their cleaners did a very poor job and it was not checked/inspected before we arrived.  Lastly, a few days before our arrival the host contacted us and requested to """"rent back"""" the unit for one weekend of our 3 week stay because of family emergency.  Our only options were to vacate the apt or have our entire reservation cancelled (which would have left us with no where to stay and very little options given how busy Seattle summer season is).  It all worked out, but this was unwanted stress, not an ideal situation, and not something I'd expect to happen if you are running a """"business"""" of renting your home and apt.";;;
<br/>;;;
"<br/>I would think this would be perfect for a quick weekend getaway, but for a longer stay like our (3+ weeks) I'd suggest looking elsewhere. """;;;
9596,99318815,2016-09-04,84923622,Amy,Thank you Joyce for this lovely apartment in the Wallingford neighborhood. It was perfect for exploring Seattle. ;;;
"9596,101291249,2016-09-12,31321654,Aaron,""Joyce, was a wonderful host and very accommodating for my extremely late arrival.  I used to live in the area years ago and staying here made me feel at home once again.  The location, accommodations, and amenities were excellent!  I would stay here again and would recommend the cottage to everyone!""";;;
9596,104800206,2016-09-28,94173428,Stevie,Joyce was a welcoming host and very attentive to our needs. The location is ideal to get around the city. It is a great alternative to staying in a hotel.;;;
"9596,107215749,2016-10-09,35803712,Alexa,""Convenient locations, clean, super adorable. Host was good at communicating! Perfect for our girl's trip. Lovely stay!""";;;
"9596,149736135,2017-05-05,13148801,Jen,"" Joyce was a great communicator, it was easy to get into the unit, and the bed was very comfortable. It is in a basement level, so with the moisture it is a little bit musty. Nice TV setup, kitchen, and basic shower.""";;;
"9596,151425068,2017-05-12,19131338,Eric,""Great location in Wallingford and walking distance to shops, restaurants, etc.  Fantastic location and loved the place and the neighborhood!""";;;
"9596,157824769,2017-06-04,22817118,Aleen,""The neighborhood is great--a grocery store, restaurants, and coffee shops are just a few blocks away. The bus line is really close, too! The space itself is a basement apartment so it was comfortable even on warm days. We could hear people walking around and talking above us from time to time, but it was rarely disruptive. Joyce was really communicative overall and responded quickly. I chose this Airbnb specifically because I needed a washer and dryer during my time in Seattle";" that didn't work out for a variety of reasons and I ended up canceling plans to go to a laundromat.""";;
9596,169240206,2017-07-11,130467903,James,Joyce was a very good host and very accommodating. The Down Home was a fun and funky place to stay. ;;;
9596,172754115,2017-07-21,23803400,Colleen,Joyce's place was really lovely and in a perfect location for us!  We were comfortable and relaxed!  Highly recommend!;;;
"9596,176216013,2017-07-30,22545548,Jennie,""Background: family of four, two parents and two teenagers, rented this apartment for nine days. I am hoping that there will be some changes made to the property to make this a wonderful stay for future guests. Those changes include: mitigating the musty smells and air quality from moisture, having usable amenities that are in the listing such as, hot tub, bikes and grill, and noise control coming from the renters above (Joyce did contact the renters at one point, but they were still obnoxiously loud). The air quality and beyond acceptable noise from upstairs renters being the two big issues. That being said, the location was great. Close to public transportation, within walking distance to shops and restaurants, and a short drive to downtown.""";;;
"9596,178553249,2017-08-05,140338085,Jee,""Joyce is a nice host. She sent me a thorough explanation on how to enter the house, unload luggages, and other details 3 days prior to my check-in date. That made my check-in so much easier and convenient. She will reply back to your messages quick. <br/>One thing I want to note is noise. It was not until I heard footsteps and voices from upstairs in the very early morning during my stay I realized that the house above this down home was being occupied by other Airbnb guests. Although noise is to be expected since it is a basement, I would like to warn that it might be louder than you think. If you are a light sleeper or sensitive to noises, I would recommend to check in with Joyce if other guests will be staying at the house above during your stay. When I spoke to Joyce about noises, she quickly communicated my complaint back to the family who was staying above us and helped to resolve the issue.""";;;
9596,182052278,2017-08-13,124259130,Andrew,Joyce was great and the cottage itself was amazing. Great location and a quick trip anywhere in Seattle.;;;
"9596,183996396,2017-08-18,2089210,Jennifer,""I stayed here with my 2 year old son and my husband for a week in Seattle. We enjoyed the basement apartment. It's nicely decorated and cozy with good linens and lots of towels. I was honestly impressed with how many beds were discretely positioned in the living room. You could easily have 3 people sleep in there without being cramped and then there's a bedroom too!  Joyce was mostly communicative and always pleasant to interact with.  The house was equipped with everything we needed, including a few pieces of tupper-ware and the like, which made it easy to pack fruit and snacks for Mariner's games or going to the zoo. The location is a real winner.  We were 10-20 minutes from everything we wanted to be close to. There were cute cafes within walking distance that we enjoyed for breakfast and Joyce left us some tips on a couple of restaurants to try out.  There was also a nearby park with a big play field and a playground area that I took my son to one afternoon and he really enjoyed it.  We had a wonderful time and I would definitely stay with Joyce again.  Thank you!""";;;
"9596,189779450,2017-09-02,4132086,Karina,""Joyce was extremely communicative, very easy to work with, even though I never met her! Super easy to check in, very conveniently located, cute place overall! We were three, and two of us took the bedroom, our friend took the daybed (which was pretty big, larger than a twin bed).<br/>Overall highly recommend!""";;;
"9596,196330460,2017-09-22,100692736,Catherine,""Joyce's apartment is just perfect if you've got stuff to do in Fremont. For me, it's walking distance to the office and yet in a tree-lined, quiet neighborhood. I'll definitely be back!""";;;
"9596,199407095,2017-10-01,64926596,Chris,""Joyce's """"Downhome"""" Air B&B space is very comfortable and clean in all aspects! Great location as well.""";;;
"9596,266889528,2018-05-20,9511057,Ogo,""Joyce was an amazing host, accomodating our early arrival and providing us with great tips of places to check out. """;;;
"9596,268043864,2018-05-23,17786792,Colin,""The apartment was fantastic, and Joyce was wonderful.  Communication was fast, and the space was perfectly described.  100% would reccomend!""";;;
"9596,273055303,2018-06-04,8336938,Vacation Rentals By Aaron,""Joyce is a wonderful host. My sister and I shared her space while we were in town for a training nearby in downtown Fremont.  When we arrived (a bit earlier than check in) she let us drop our things and took us to lunch and then to our training site in her car!  Her dining recommendations were spot on (still craving the cobb salad at Essential Baking and had great breakfast nearby at Irwin's).  The space is nicely decorated.  She left us fruit, tea, coffee and snacks!  Public transit into Seattle proper is fast, cheap and easy by bus caught just a block away. We also used the hourly bikes to get around the area.  Beds were comfortable with tons of pillows and blankets.  We will most definitely be back again! Thanks for being a great host, Joyce!""";;;
9596,281428522,2018-06-24,184284540,Michael,Great basement apartment. Quaint and very clean.;;;
"9596,287126331,2018-07-07,81202396,Bryce,""Great host, super friendly and helpful with tips and such.  Very spacious place, more than enough for adults and 1-2 kids.  Loved the neighborhood and many great shops, restaurants.  Looks far from d/town SEA, but really like 5 minutes away.  Close to parks, grocers, and even wine/spirit area of Woodinville.  Thanks!""";;;
9596,292320731,2018-07-17,187391353,Eric,The “Down Home” was very quaint. Good room for two adults and two teenagers. Joyce was very accommodating and gave us some good local tips. Would stay again. Thanks. ;;;
"9596,294985190,2018-07-22,9433533,Aidan,""One of the most comfortable and relaxing homes I’ve ever stayed in. Lovely and tasteful furnishings, convenient location, great back garden an views. Will definitely book again. <br/>""";;;
"9596,296400638,2018-07-25,184292539,Mariana,""A basement apartment with nice daytime light in a sweet neighborhood.  In addition to the bedroom, creative and comfortable couch to bed converts. Great location for access to local food, coffee, brew, and beautiful parks. The host was wonderful! Joyce was warm with our children, quickly offered to replace broken TV and shared great suggestions for our limited time in Seattle.""";;;
9596,302621406,2018-08-05,95185818,Charlie,Had a nice stay. Joyce is a pleasant host and had some nice recommendations for places to eat in the neighborhood. Good times.;;;
9596,311215825,2018-08-20,193718303,Terry,Great place - recommend. ;;;
"9596,314451262,2018-08-26,68098071,Maggie,""Joyce was very helpful with providing as much information to make the check in and my stay as smooth as possible. Responds to texts quickly and even left a bowl of fruits and snacks for us.<br/>Because it is a basement suite, don't be surprised to hear creaking and footsteps from upstairs. It's as you would expect with any basement suite. <br/>It's great value for the money and it did its job.""";;;
9596,316674256,2018-08-31,29063109,John,Really easy check in. Spacious room. Great location.;;;
"9596,318546219,2018-09-03,167131867,Anazarry,""Joyce's lovely detailed touches to the place made a huge difference for us girls during our stay. The place had filtered water for us in the fridge, tea, chips, popcorn. Every morning we made tea and used the tea pot. The bathroom had more than enough clean towels and toilet paper for three girls. There were fully equipped toiletries incase one of us forgot tooth paste or Q-tips. Thank goodness there was a hair dryer too. The jewelry dishes for us ladies to place our jewelry was a lovely touch. There were maps for us tourist, books in the bedroom, especially the book, Sons of the Profits from the Seattle Underground tour, which we bought tickets for. All of Joyce's small touches to place was very much appreciated. <br/>My two friends and me occupied the space Labor Day weekend. We checked-in Friday and checked-out Monday. I suggest you message Joyce ahead of time, her response is not as instant but she is very kind and accommodating. She allowed us to check-in early on the first day. On our last day she allowed us to leave our luggage till 3 p.m. when check-out was at 11a.m. (Our flight was at 7 p.m. and it would have been difficult to drag our luggage around Pike Place on our last day. Thanks to Joyce she let us leave our luggage till the afternoon.)<br/>The bed and the sofa bed have a soft- sinking type mattress, so if you do have back issues and need a firm mattress, you may have trouble sleeping. Overall, we were very comfortable and grateful for our stay.  Thanks Joyce!""";;;
9596,321630639,2018-09-10,1642060,Natalie,Great neighborhood for reasonable price;;;
"9596,323524707,2018-09-15,144605250,Maria,""This is a basement apartment in a great location. It is hard to find since it is by the  host’s home,through  a very narrow walkway. The apartment has very steep stairs right in the main entrance.""";;;
9596,325128253,2018-09-18,126015390,Umar,Joyce was an absolute pleasure to deal with. She went above and beyond to make sure her place was nice and cozy for her guests. High recommend the down house to anyone checking out Seattle!;;;
"9596,327437078,2018-09-23,29600945,Michael,""Really enjoyed our stay here! We loved the location, the cozy place and exploring Fremont.  Joyce was very responsive and made us feel very welcome.""";;;
9596,331066720,2018-10-01,17511218,Hanni,Very convenient place to stay. Joyce is very helpful and friendly. Everything as expected. Thanks;;;
"9596,428160275,2019-03-24,42730714,Kerry,""Be ready to be WOWed by an amazing Seattle neighborhood, location, and host. Joyce totally helped us out on this trip and her place was so comfortable and easy to find. She left us helpful notes and was so easy to work with - I knew that with my two young kids and their propensity for being a bit of a mess that she would understand and that made the trip relaxing and easygoing. I would stay here again in a heartbeat.""";;;
"9596,464085517,2019-06-04,33596943,May,""Great place to stay with our family - roomy and very comfortable. The kitchen is stocked with the right utensils, coffee, and even some fruit and snacks.  The beds are comfortable and cozy. The location is fantastic. Joyce communicates well and I would highly recommend this home.""";;;
9596,467668155,2019-06-10,6563599,Marcy,Spacious place in very nice neighborhood. We slept very well and liked that there was plenty of room to just hang out.;;;
9596,469533502,2019-06-14,192486443,Serena Davis,Great location in the Wallingford neighborhood - walkable to Irwin’s Cafe for breakfast. Easy access to the bus system.;;;
"9596,478291925,2019-06-29,22023775,Clare,""Great location, and good enough space for a quick stay for a few nights in a great part of the city. It's a basement unit, and definitely feels like one at times, but the inside is cute and well taken care of. Any more than three or four people would have been cramped. Not a luxury choice, but a good value for the location/price.""";;;
"9596,480921505,2019-07-03,113101860,Kim,""This was an excellent home base for our Seattle adventures.... centrally located, very clean, and so comfy.  Walking distances to lots of fun things, gorgeous neighborhood and the bed was more comfy than mine at home!  Loved this place!""";;;
"9596,483792654,2019-07-07,159467611,Brian,""Served our purpose, 4 guys visiting Seattle for a wedding.  A place to crash, very small bathroom, only one person at a time.  Could be cleaner and could use more information at check-in.  Thin ceiling/floor between above rental unit. Four actual beds, not an air mattress.""";;;
9596,486458501,2019-07-12,193045635,Mary,Great apartment for family of four.  Comfortable and clean and just a few blocks from the heart of Wallingford with easy on-street parking.  Terrific location!!;;;
"9596,490527157,2019-07-18,82832665,Emily,""I slept so soundly—the bed and furniture were more comfortable than what I have at home!  Great location with easy access to public transportation, yummy cuisine, and beautiful neighborhoods.  Very quiet and I felt quite safe walking around.""";;;
"9596,505699666,2019-08-09,205316150,Lars,""As advertised, comfortable and good location.""";;;
"9596,507632972,2019-08-11,174428390,John,""great location.  easy access check in.  it IS a basement apartment, so be ready to go down a small set of steep stairs right inside the door.   all things considered, a great place to stay with lots of room.""";;;
"9596,510881199,2019-08-16,238766,Paula Berkeley,""Joyce's apartment was very cute and cheerful. It is in a wonderful, friendly and pretty neighborhood that we truly enjoyed walking around. It is walking distance to the Fremont area that has fabulous restaurants and cool bars and cafe's. Joyce was a great host and gave us many suggestions """"customized"""" for our interests in Seattle.""";;;
"9596,519032719,2019-08-27,32156727,Stacy,""The location is great! Sweet, lovely, neighborhood close to shops and restaurants and the city. This IS a basement apartment, which means it smells like a basement (musty and damp), it sounds like a basement (footsteps overhead, heating/cooling elements clicking, etc.), it looks like a basement (ducts visible in the ceiling, corners and dark nooks you don't want to look in). Beware not to lock the front door knob! (there is no key for it, but it's OK because the kitchen window does not lock.) It's a good value for Seattle, in a really nice neighborhood,  close to and easy to reach everything the city has to offer.""";;;
9596,523093350,2019-09-02,268690204,Hayden,My group stayed for pax. The location was great and affordable for using Uber to the convention center. The nearby restaurants were also great!;;;
9596,526976710,2019-09-09,44934837,Kevin,Basement level flat in a nice Wallingford neighborhood. Close to a few nice breakfast cafes and gas works park which has nice views of Seattle. Had a group of 4 so Ubers anywhere were cheap.;;;
9596,528801124,2019-09-13,256353593,Masako,I had such a nice relaxed time at Joyce’s cottage!<br/>Thanks!;;;
9596,534563825,2019-09-22,58637051,Sarah,Great and easy spot in an excellent location. Highly recommend!;;;
9596,661899147,2020-09-07,9226865,Claire,Lovely spot in a great neighborhood with lots of space and great amenities.;;;
9596,664907278,2020-09-16,363200027,Olafur,Joyce is a wonderful host. She gave us a lot of wonderful advice. Cool place near the bus stop.;;;
9596,666546942,2020-09-20,38285507,Yuri,it was great stay;;;
"9596,669226716,2020-09-28,34674859,Olivia,""Loved staying at the down home! Really central location and great value. I worked while I was staying there, and the desk setup in the living room was perfect for that!""";;;
"25002,37440,2010-04-23,106760,Anthony,""First, would I stay here again - YES.  The room is a little funky because its a converted garage, but its not expensive either.  The bed is most comfortable you will ever find, the bathroom is totally new and very well done, the back yard is lovely, and Amanda is very considerate host.  Stay here.""";;;
"25002,39798,2010-05-03,73959,Bob,""Amanda's apartment is convenient and comfortable.";;;
<br/>;;;
<br/>Amanda and her daughter were very welcoming.;;;
<br/>;;;
"<br/>I hope their room is available when I next need to be in Seattle.""";;;
25002,44334,2010-05-20,107717,Rita,Amanda and Luisa were great hostesses. The bed was comfortable. The bathroom and room were clean. I would definitely stay here again. Ballard is a special place and the transportation to get around was easy.;;;
"25002,47792,2010-05-30,119746,Chad,""The images of the room do not do it justice. It is a large, well furnished room that Amanda continues to improve. It is a very nice, comfortable place to stay with all of the convenience of home. I felt very safe in the neighborhood if you are unfamiliar with the area. There are many local places to eat, shop, and explore in Ballard. Right next door is Freemont, which has even more to offer. An easily accessible bus can take you downtown in 15-20 minutes.";;;
<br/>;;;
<br/>Amanda is a great hostess, willing to help out in any way possible. She also knows a lot about the city if you need some help finding things to do.;;;
<br/>;;;
<br/>The room was great and made our trip to Seattle easier, more fun, and less stressful because we saved money we would have spent at an expensive hotel.;;;
<br/>;;;
"<br/>I have absolutely no complaints, our trip was great, thank you very much!""";;;
"25002,52594,2010-06-13,88943,Veronica,""Amanda's room was perfect for me.  It was clean and comfortable, cool on a hot day.  Nothing fancy but everything I needed was there.  She even left a plate of cookies to welcome me.  The neighborhood is nice and walkable, Amanda was very friendly and I would definitely stay there again.""";;;
"25002,55944,2010-06-21,147121,Ellen,""Amanda's neighborhood was beautiful, quiet, friendly and full of fabulous flowers.  We had everything we needed for a lovely stay- very comfortable bed- great coffee- nice bowl of fruit and very addictive chocolate cake.  Amanda told us about a bakery 3 blocks away, that might be worth the visit all by itself.  Amanda's is not luxurious, except for everything that is important.""";;;
"25002,57184,2010-06-25,147877,Peggy,""We were coming to Seattle to pick up relatives from their cruise"; the location was perfect because we were able to avoid early morning Seattle traffic. And what a bonus to have such great accomodations.  The room was large and lovely; I felt at home immediately.  Amanda, thoughtfully, had provided a book of Seattle attractions which we used to guide us over to Green Lake and enjoyed a brisk walk around the lake on a gorgeous summer afternoon.  After a late dinner in the U district (but there are two restaurants nearby that we'll try next time) we settled down for the night in bliss -- absolute peace and quiet ...and the most comfortable bed.  I sometimes have trouble falling asleep when I'm out of town;" not here.  A bite of fresh fruit in the morning, and we were on our way to the cruise ship terminal, rested and refreshed. I'd stay here again in a heartbeat."""
"25002,58492,2010-06-28,138911,Stephanie,""This was a lovely room and bathroom. Totally private, clean and in a lovely neighborhood. Private entrance, and she left us brownies and fruit! Highly recommended.""";;;
"25002,60006,2010-07-02,145060,Michele,""What a great hostess. Amanda was friendly from the first email contact to the last goodbye. The room, a converted garage, was very comfortable. I was greeted with a place of homemade brownies, fruit, and milk in the fridge, a private bathroom full of conveniences, and warm helpfulness.  I was traveling light, so things like extra bathroom items, lotion and shampoo, were especially welcome as was the use of Amanda's washer and drier. There are restaurants and shop within walking distance, and the area is perfect for early morning runs, or walks to pick up a paper. It was also great to see Luisa wearing English World Cup Team socks, and to have my only decent cup of tea on my travels - British people take note!""";;;
"25002,61500,2010-07-05,35189,Sherry,""The room and bath had everything I needed to relax and be comfortable after busy days around Seattle. Amanda is very welcoming and helpful. The coffee/tea,fruit, and brownies were nice extras. I was even invited upstairs to watch an early morning soccer match! The room is pleasant and homey and I could read, write, and sleep peacefully. I will go back again.""";;;
25002,62676,2010-07-09,64613,Sue,Great place to stay. My stay was brief but Amanda was a wonderful host and great brownies and comfortable bed.;;;
"25002,65314,2010-07-16,7960,Kate,""My friend and I needed a quiet, well-equipped place to stay for an overnight in Seattle, and Amanda's place fit the bill. Everything was just as described and we were welcomed with a plate of yummy homemade cookies and a fruit bowl. Amanda was friendly and helpful. The room is in the basement and we could hear someone walking above in the wee hours, not really a problem, but might be for some. I would recommend staying here to anyone who wants a comfy, relaxing stay.""";;;
"25002,70100,2010-07-28,144662,Rebecca,""I went to Seattle for a training at UW (and to write) and  I couldn't have found a better place to stay!  The bed was comfy, the coffee was amazing, the place was very clean (and newly remodeled, including the bathroom), and Amanda and Luisa were incredibly welcoming.  As soon as I walked into the apartment the cheerful, warm vibe hit me (as did the delicious fruit and cookies)!  It is close to two lines of public transport, and within walking distance of several cafes and good restaurants.  I was traveling alone, didn't have a car, and felt totally safe walking the three residential blocks back from the bus stop at 1AM (if you drive, there seems to be tons of street parking).  The yard is gorgeous, and I spent many a morning sipping coffee on the deck.  Amanda and her daughter are both wonderful hosts"; they possess a nice blend of laid-back and accommodating.  Amanda teaches elementary school and is very interesting to talk to, and pointed me in the direction of some great things to do in Seattle and Ballard.  (The Ballard Locks/English garden was a nice half-hour walk, and Phinney/Greenwood about fifteen minutes).  The bus to Fremont took less than ten, and my trip to the university was 45 minutes, tops.  ;;
<br/>;;;
"<br/>Even if I could afford a downtown hotel, it was much nicer to stay here--a """"home away from home.""""  I am already wondering how soon I can plan my next trip back to Seattle and """"Beautiful, Quiet, and Friendly Ballard""""!  ";;;
<br/>;;;
<br/>;;;
<br/>;;;
"<br/>""";;;
"25002,72283,2010-08-01,82393,Merala,""It was a pleasure to stay in Amanda's home. The room is spacious and cozy and everything you need is available including fresh brownies and fruit! The bathroom is across the hall. I was able to access wifi and enjoyed the """"i-home"""" clock. The neighborhood is quiet and residential and fun to walk in. Because it's a former garage it was a little damp but not a problem for me. I appreciated the sense of privacy.""";;;
"25002,75757,2010-08-08,118405,Joe,""GREAT place! Amanda is a wonderful hostess and we felt right at home, especially with her little extras: fruit, Melitta coffee filters & cone, tea, cookies. The bed was very comfortable, and the apartment is modern, clean, with a very nice bathroom.";;;
<br/>;;;
<br/>The neighborhood is quiet, and close (by car) to downtown Ballard, which is wonderful.  We highly recommend Ray's seafood restaurant, near downtown Ballard.;;;
<br/>;;;
<br/>Again, Amanda is great -- highly recommended!  Thank you, Amanda!;;;
<br/>;;;
"<br/>Joe & Donna""";;;
"25002,78296,2010-08-14,58569,Jenny,""Amanda is an absolute delight, she's helpful and fun, and her downstairs room and private bath are lovely, with everything wished for for a comfortable stay.  And more"; I did NOT wish for the brownies but they were yummy.  So thoughtful. ;;
<br/>;;;
"<br/>Lots of parking, public transportation is close by, as are a nice coffee house/bakery, pizza place, great market and assorted restaurants. Perfect!""";;;
"25002,81488,2010-08-19,170897,Carol,""Nice, clean, and pleasant room in which to stay.  Amanda is very welcoming and made us feel comfortable and safe. She even helped us with directions for getting places and suggestions of places to visit.""";;;
25002,82422,2010-08-21,13071,Kevin,Amanda was great and the room/bathroom was awesome! Very clean! Amanda was also very accommodating on short notice! Would totally stay again if in the Seattle area!;;;
"25002,88271,2010-09-01,181336,Wendy,""Staying with Amanda was awesome.  She is great in responding via email before you arrive.  The room was clean, the bed/bath was private enough for me and my husband, and the extra amenities (washer/dryer, wireless internet, access to the backyard and the quiet family neighborhood) made it seem like home.  Of course, the cookies and fruit she has in the room waiting for your arrival are pretty awesome too.  I highly recommend a stay at Amanda's for any out of towners.  """;;;
"25002,89713,2010-09-03,205346,Chris,""I had such a great experience staying here.  Couldn't have asked for anything more.  The room is spacious and cozy, the bed quite possibly the most comfortable i have ever slept on, and the fresh fruit & cookies a nice treat.  The location is quiet & safe, very close to several bus stops, and a short lovely walk to dowtown ballard.  Amanda is a wonderful host.  In emails as i planned my trip and in meeting her when i arrived she was clear, helpful, and kind.  She has created a wonderful space for travellers to enjoy Seattle from.  Thank you Amanda!""";;;
"25002,90596,2010-09-05,192306,Laura,""My parents stayed with Amanda while visiting. They had nothing but great things to say. Comfy bed, great location. She left fresh baked cookies, fresh fruit, and had extra odds and ends for the forgetful or light traveler. Thank you!""";;;
25002,93379,2010-09-08,215483,Andy,My son and I had a wonderful time staying ay Amanda's place. The bed and sofa-bed were both good for sleeping. All facilities were excellent. And Amanda is a terrific host.;;;
25002,100676,2010-09-19,237080,Alex,Fantastic place. The other reviews have covered a lot of the great qualities of both the room and Amanda as a host. Highly recommended and I would love to stay here again if I were in the area. Thanks Amanda!;;;
"25002,105248,2010-09-26,178993,Jacque,""This was a great place to stay.  I felt very safe and comfortable.  There was everything I needed to meet my needs for the week and yes, the brownies were great!";;;
"<br/>J.S.""";;;
"25002,109566,2010-10-01,244900,Katerina,""Amanda's place was so cozy, super clean, quiet and private ~ it was just perfect! She must have put a lot to thought into making the place so nice and welcoming. I also appreciated the herbal tea, organic fruits! I would definitely sign up for future stays when I am in town again! Thank you for being a great host!""";;;
